uuid,rank,country_code,region,city,investment_type,raised_amount_usd,post_money_valuation_usd,investor_count,org_uuid,lead_investor_uuids
3789defb-ed93-4486-f6af-30b6678ed2b2,251371.0,USA,Oklahoma,Tulsa,seed,,,,874c163a-704e-fa4c-2893-f051a9addfd9,
41954454-c917-76e4-9dc5-601155b7a947,95278.0,IND,Karnataka,Bangalore,seed,110000.0,,,73df8202-9eeb-cf5b-5247-9c1c52528057,
9a2eb9c4-0c62-976f-5d15-db063b5a506a,363948.0,USA,California,San Jose,angel,250000.0,,1.0,f09a4549-8954-ba84-d93e-966aa8e376fa,
7c1ab72b-f9e4-01a1-6436-298fcd758991,197144.0,USA,Massachusetts,Boston,seed,1200000.0,,,b0fb8bfe-3ec5-f0b5-eb7c-e8335b2c8d68,
840481c3-5917-150e-3c60-d0598f634a00,107348.0,BEL,Brussels Hoofdstedelijk Gewest,Brussels,angel,1000000.0,,,cdf396d2-0c49-ff98-0a9d-1d8c3887ff3c,
79ee2e2b-d783-f8b7-c7ec-e1151f10a8d5,131327.0,FRA,Ile-de-France,Orsay,angel,150000.0,,,4c20de7c-d91c-e220-9a5c-3c30cab49674,
f2958204-ae52-627e-8e86-634cd005bd15,294756.0,SWE,Stockholms Lan,Stockholm,series_a,5400000.0,,1.0,638c89cb-f509-c19e-6d08-62c63b3df750,81ee2061-a5e0-542b-37f2-2af170af59b9
2a74d2cf-ba1f-3f4f-cb8f-017355f14e38,265402.0,CHE,Geneve,Geneva,angel,250000.0,,,eaac6385-55d4-aae2-4e9d-2d7522e1a676,
64a95772-8415-174e-d272-17c6d59a537a,193105.0,USA,New York,New York,pre_seed,60000.0,,1.0,ceaadb16-7a41-3323-39bc-8a5da9716c6d,
af2b1d13-f85c-1731-49ff-a7901943e278,105138.0,FRA,Ile-de-France,Paris,series_unknown,,,1.0,3bb22f0f-ab3a-2117-80d7-fff7ac6a9cba,
4d908790-0afe-75cf-daef-0f372b9fd6e2,358215.0,GBR,Hertford,Tring,seed,105000.0,,,ad88cee5-30a0-24c2-4e90-bdf6ea3a03a5,
cf130d0b-154d-a178-b557-92b48e3e4fc8,285674.0,USA,Massachusetts,Lexington,seed,,,,ed6d4167-a759-bcd4-2dda-14232ded7454,
d89377cf-ccc6-0871-9e2b-0c40f1b98544,223761.0,USA,California,Santa Ana,seed,50000.0,,,2cd81a45-a84e-c89f-c699-0c8bd373ec95,
f96a26a1-d72a-13fd-6dfd-28dd06216756,340021.0,NLD,Noord-Holland,Amsterdam,seed,165000.0,,1.0,fcac65cd-e58f-d3dd-cb2b-fdb8109a2634,
343b43bd-5e6e-2b1c-65f2-c04a777d1f33,199452.0,CHN,Beijing,Beijing Shi,angel,1500000.0,,,de57098f-8384-8d17-1217-2ef02550e6d3,
f2acfd58-93e2-fe64-e5d3-6c54d96a817e,196554.0,ISR,Tel Aviv,Tel Aviv,angel,750000.0,,,057be7c4-a22d-a6ab-9df1-cc350607e0c8,
eff9bc98-f6ee-00b5-ec3c-05051c51a534,171245.0,BRA,Rio de Janeiro,Rio De Janeiro,seed,,,1.0,799fae4d-89a2-2821-82d6-5324177e8b00,
d14da238-663f-838e-0ef3-f4da93b9d7a5,333511.0,ISR,Yerushalayim,Jerusalem,seed,20000.0,,,4b37422f-8968-b04d-22ff-87f559333577,
cb5fa325-e5ab-bf60-dfde-430d3acf49c7,217916.0,CHN,Beijing,Haidian,series_c,15000000.0,,2.0,e9224e19-0e0f-53b0-3d16-2ede20418883,0e09f1a3-ab17-d2d6-80a4-4425f38e4078
21da2dac-df64-67d7-6499-54493e54e20c,243173.0,GBR,Cheshire,Alderley Park,seed,250000.0,,2.0,e869c127-a014-2443-8cd7-34485d43e011,
bacc69df-8856-15c0-8fd3-2e98b56a9aaf,92869.0,USA,California,Santa Barbara,angel,470000.0,,,dce5d7fa-75ce-fdd8-1dc0-7bbc47568382,
3b5eaa49-d0de-9caf-68de-a501beed3e82,199653.0,USA,North Carolina,Henrico,seed,125000.0,,,c9f10137-4364-9b29-e7f4-b9a7c316317c,
abae6ebc-2a2e-be6d-5e61-f2eb3bf4cf49,111599.0,USA,Oregon,Portland,series_a,1100000.0,,1.0,be5d466a-17f5-ea9d-adaa-91c07dab42c4,
f92081e5-59b2-405e-f9f8-3074d980c3b1,150322.0,USA,New York,New York,series_c,25000000.0,,1.0,e6b07abf-8839-f1ca-759f-2759dc9a501f,36feed26-9375-138b-3eef-e1e00faa858f
6b42643a-0b96-9e8b-dca7-0b58c172daba,137617.0,GBR,England,London,angel,1478204.0,,,bee31520-c97e-74be-fd32-4bb27d6b61df,
2837e8ab-026a-0188-4d11-f5858a59b854,206020.0,GBR,Durham,Durham,seed,994682.0,,,c1313705-cd28-11d2-687d-19cc484a487c,
a9d89ffb-583d-4b6b-cbf2-c795717fe4ac,269214.0,FRA,Ile-de-France,Paris,angel,,,,c174f012-2be0-e6df-1a04-97507e347639,
1ed41c88-87c8-e5b3-592b-0399ad65c05e,148230.0,USA,Oklahoma,Oklahoma City,seed,,,,3515257f-49e6-9abf-f349-b6fc10102138,
1e2889b8-7ee0-9f16-4eb6-c5ad38b120e3,335941.0,USA,Florida,Altamonte Springs,seed,125000.0,,1.0,3508b24b-5fd1-a0a4-a777-d835fbbdaa94,
5b6e2a9d-1dcb-84cb-58de-bd01d48f2850,126374.0,USA,Arizona,Scottsdale,angel,350000.0,,2.0,6586a654-bff1-4064-cbe0-a155369ddaa7,
d14dec00-6f9b-aa65-fc16-005dedf721e3,217498.0,USA,California,San Jose,post_ipo_equity,6000000.0,,2.0,99bcc028-3844-9413-f192-0659c81f766f,
463efa43-6c78-2308-5b18-f21c96c354cc,165745.0,USA,Tennessee,Nashville,series_a,5000000.0,,3.0,438c7e89-ba0c-b8cc-7ea6-1a0ac47ae40d,75f7c49e-8575-bd7c-8b5a-0ea5783e5d2d
c7cc4772-330b-38ad-4831-7d5536400377,314298.0,USA,California,Santa Clara,series_a,5000000.0,,1.0,e0afc5e8-52e7-1d9c-5693-5033968d054e,b8e86d8c-6f9d-2513-f106-3c7818c1d29d
e4313248-55e3-304d-b870-5787331e1f00,178991.0,USA,New York,New York,series_unknown,2500000.0,,2.0,819766bf-78a6-91e7-c240-e5667a3399eb,d5b79ff8-2026-2406-f6e2-c35c31882046
11df7112-c538-157e-0631-b0f82a7fee62,173861.0,USA,Virginia,Herndon,debt_financing,,,1.0,dc283555-694e-0f6e-d183-d26b221f396f,
1968b630-370e-9aa9-5b23-b3909cee901f,95514.0,AUS,Western Australia,Nedlands,seed,100000.0,,1.0,898d957e-e207-3649-8eda-1caa1c116a3e,
b47a3287-72c6-5416-93d7-9adb3663beab,356690.0,USA,New York,New York,seed,70000.0,,,b2f2ee21-2297-0624-fca3-3d5fda19b3ff,
30a39ee0-11ca-bdf2-02e8-82757185e6f9,341532.0,USA,Massachusetts,Burlington,series_a,7500000.0,,2.0,5ad38bb5-3fc5-b052-3d4a-3236effef093,8ca0a6a5-15ba-2e62-3d45-eac4cb4d41de
0c5e46a3-c470-7648-b34f-1b52b1882f8d,100494.0,USA,Massachusetts,Burlington,series_b,10000000.0,,3.0,5ad38bb5-3fc5-b052-3d4a-3236effef093,a67fe1b3-f4e4-c5d3-a48b-903ca11e88f0
fa26fe60-4b49-bd7e-19fb-791b700d64f9,235723.0,USA,Massachusetts,Framingham,series_b,5000000.0,,4.0,74c84d64-345f-b8d9-f5bf-dcfca6580e93,"149f69c2-f255-32a3-afcc-a03f428f0097,c93a9ab9-0689-95c0-f782-8aab416aca70"
8b243d3e-6fbb-00c0-ce99-ff53ecd86cc3,228827.0,NLD,Utrecht,Utrecht,seed,147917.0,,,c28d09c8-0c04-bb52-3009-d9aa464fc4c6,
bcbf6e15-f090-19ac-7c65-9fd9114dc11f,237627.0,GBR,Hertford,Tring,seed,396814.0,,,59155563-ac7d-9833-e24e-d9e22a99f853,
83653bef-bf3c-473e-c97a-1617479448c8,176167.0,GBR,England,London,series_b,6500000.0,,1.0,5b626988-b378-2803-5571-fbf222bab82b,d0cdfdc0-517d-ce18-4a74-194f506bccad
754fcdd3-814e-e1cd-f0cc-cd98afd4e9c8,294015.0,GBR,York,Clifton,series_a,8500000.0,,2.0,2a214eb6-aa9d-b731-1e30-f217e60a5cf3,
8588877b-e5e9-41ca-090e-c0755603efd1,190797.0,USA,California,Santa Clara,series_b,9000000.0,,3.0,6acd4b9f-cbce-77ca-6c01-ee05d27590a8,487f7b47-896a-e405-4211-bd4323331609
f96747ac-8f35-5a46-a99c-cb4a78d622b6,153161.0,CAN,Newfoundland,Charlottetown,seed,2527152.0,,,b4956285-f39b-8fb5-83c2-7d6656055e93,
e162e2c1-f99a-7c6f-56d1-107f8c4f6e50,157503.0,IRL,Dublin,Dublin,series_unknown,,,3.0,3f8503f7-4100-d039-0b6c-3cb05af06e5b,
19b3a9a2-a270-5795-6044-7a3f01860aa1,93889.0,USA,Massachusetts,Boston,series_a,3000000.0,,3.0,607ee05a-a8cd-1153-63a8-042641852986,
cc181f69-7207-2e60-76e5-ea8683f88398,230157.0,USA,Massachusetts,Boston,series_b,6000000.0,,3.0,607ee05a-a8cd-1153-63a8-042641852986,a058507c-be86-cad1-e9e0-461e54f87c04
4b8b1534-901c-023d-2143-b8ce5574fc08,165861.0,USA,Massachusetts,Boston,series_c,10000000.0,,3.0,607ee05a-a8cd-1153-63a8-042641852986,
7bed62f1-815d-2ee9-caae-93edf26a8dce,217014.0,CHE,Zurich,Dubendorf,series_unknown,17000000.0,,8.0,344199d5-92e1-f5b4-488d-45f92ef0b4ab,0a0e706b-840a-5634-502f-b41187179855
a4f79bc0-d2cc-59ed-fead-f005ec21b111,142972.0,USA,Massachusetts,Newton,series_unknown,10000000.0,,3.0,72d339f1-03be-ac01-8562-f36af2444d45,
9b761c2c-2987-e1cc-e003-6233e86acc92,190595.0,USA,Texas,Houston,seed,750000.0,,1.0,e037a506-8fe9-660e-a9dd-a4bc9b66e0dc,
c4d6faed-f682-09a3-e25e-6f0a97f77687,359737.0,USA,New York,New York,series_a,1000000.0,,6.0,e3876d6d-40af-0081-35e9-49a801daa031,
1178bb34-3df1-8ef5-151f-de0207cf1f92,248231.0,USA,New York,New York,series_b,,,3.0,e3876d6d-40af-0081-35e9-49a801daa031,
88266271-1ece-110d-ca84-8b2b9ba99a4c,237621.0,USA,Maryland,Baltimore,seed,,,,a70a64c2-8bc0-9d52-a3a4-586b391e36d6,
1e1021f7-3e47-e7ff-a65a-423d8bcff747,209936.0,USA,Maryland,Baltimore,seed,,,1.0,a70a64c2-8bc0-9d52-a3a4-586b391e36d6,
baeb41f0-4573-8c04-6593-dad4c31f5261,313395.0,,,,seed,70311.0,,,18a350fc-a81e-8d8d-b3e2-2b0ce49b8463,
7b02b7e1-e698-07b3-5cc2-c27736d03fb4,199998.0,BEL,Brussels Hoofdstedelijk Gewest,Brussels,angel,,,,60ff18e3-8315-1a3b-37c8-97e5dabedf66,
f14658f0-7eef-6ce3-8dd4-b35e6bfa3d5b,273586.0,DEU,Hamburg,Hamburg,series_a,,,1.0,49b4b132-58eb-faf3-4575-8155b7e980c6,97449252-a660-f9a0-29a8-2ef014bbed3a
7adb3583-1b86-44e0-1fdb-8da0b43d14b2,144529.0,USA,Nebraska,Omaha,angel,,,,524d4937-f12a-6437-5d86-b5d1d0f21fba,
73bef4df-2bd6-2aa8-7cbf-2cfbf8e589a5,212849.0,GBR,England,London,series_unknown,35000000.0,,4.0,96c8d4ab-1c39-da62-6ad0-fb5c3494aaa1,
c891a483-706d-d79b-30f7-f2adc4ce8981,305577.0,USA,California,Redwood City,series_a,26000000.0,,2.0,32d0ee35-abcc-f695-4bda-ae946669c384,4a4f6a1a-40ec-50f9-a928-8f7087e973c3
011dd3fa-b2a2-535b-6af2-ceb58aee1390,335952.0,USA,California,Irvine,angel,800000.0,,,8ac78c88-ee8d-e1d8-bc82-0318b21deb9e,
9ab085db-d1e6-7e36-f213-14d4466c4dfa,103282.0,USA,Missouri,Saint Louis,seed,2700000.0,,2.0,5b1a3905-d93d-c8af-2c17-b1ca470324c5,
e802da88-245c-80cd-67e0-b6b00d4635e8,363402.0,USA,Missouri,Saint Louis,series_b,10300000.0,,2.0,5b1a3905-d93d-c8af-2c17-b1ca470324c5,
0dc39fda-11df-7d6a-69f4-ad75b3c677e6,162554.0,USA,Missouri,Saint Louis,series_a,10000000.0,,2.0,5b1a3905-d93d-c8af-2c17-b1ca470324c5,
48c8b66f-f417-52b9-bd7f-68af588fc0c8,270202.0,USA,Maine,Northern Washington Co,seed,,,,10e7a7b8-9bc3-92ed-1759-6315459c5eeb,
7e7eb6fe-3586-afc8-8c5a-b36dbfe80b18,253900.0,USA,California,El Dorado Hills,seed,250000.0,,1.0,b8eeb349-49f3-9ece-fae7-13b1cd193e02,
a20a1fcd-105b-a9e5-79d3-f53c8dc5431e,299461.0,USA,Washington,Seattle,series_a,5000000.0,,1.0,6f93eb0a-ac93-ebf7-aa58-1e8e9a3c3e73,47b84763-9727-7cdf-b194-2742e3963147
48419730-c1a2-ec26-04f6-fe6cd3c95e81,348122.0,USA,Washington,Seattle,series_b,10000000.0,,1.0,6f93eb0a-ac93-ebf7-aa58-1e8e9a3c3e73,47b84763-9727-7cdf-b194-2742e3963147
cb271065-f747-3868-2775-fc7f7b65dfd8,114543.0,FRA,Ile-de-France,Paris,angel,,,,a9ce12f0-0c95-478b-1303-0cbcdc0a3360,
4663b10a-e9df-0864-88be-bd0d5ca6c629,355396.0,USA,California,Redwood City,series_b,7600000.0,,2.0,c9b87901-8ae8-9483-5579-9aef37abee34,"250dbca4-b4c5-865f-d408-69beaa28d7c3,5022e858-08de-d74f-8958-abc045e70b67"
a015a1e3-aa7b-809e-2918-791546c5d10f,294176.0,USA,California,San Francisco,seed,,,3.0,8dab0d48-a3d9-7038-4617-8fa0fb0fa1e7,
643be668-c146-dbec-fd7b-9e3d64f9017a,323063.0,USA,New Jersey,Maplewood,seed,570000.0,,,deec694b-8219-0470-c763-ee86c104d7c2,
dd337ce9-73ea-9a9e-1463-ced35a0b1d4f,351402.0,USA,New York,New York,series_c,3200000.0,,6.0,bd34a1d9-be89-f48e-686f-2f6ab5faff9d,267ff47f-8562-db1d-71f4-0496ffbf686e
bfa85e78-df21-efee-c3a1-50b2dc9daa27,250124.0,USA,New York,New York,series_a,250000.0,,1.0,bd34a1d9-be89-f48e-686f-2f6ab5faff9d,
eeba6131-9d08-fdbe-e422-5cc2bd0d3eb9,304497.0,GBR,England,London,series_unknown,1000000.0,,1.0,2b1155c3-dfeb-bd5f-a8cf-fb0a0ccc5516,
d8c0d8e9-85dc-91dc-6133-f6f20d9014d2,130259.0,USA,Wisconsin,Superior,debt_financing,5000000.0,,1.0,b4d38d02-9cef-d27b-d38e-13b45ab3f411,
2524887d-180e-5d19-517f-d00750d6a24a,213101.0,USA,Georgia,Atlanta,series_b,4100000.0,,4.0,9e8eada6-3e07-bd08-a60f-bc0fea200963,a5c65812-12f2-6e25-8376-859325f722c6
e12ce91b-78fa-e00b-38c4-e6838f12aeaf,336089.0,CAN,Quebec,Montréal,series_a,3650000.0,,1.0,5d5b150a-cd00-4ffa-ff72-299b34e4dc1f,9701138d-6ba8-1404-9cea-fcba8d95f187
6bcc975c-0357-3371-ed58-35c466182b61,231829.0,USA,Virginia,Reston,series_c,8800000.0,,4.0,a2ef550b-f38e-92ca-c68a-5f914a9f0d3a,
a1c39f38-d9f9-1114-d44d-fc65eae6e515,277984.0,USA,Colorado,Evergreen,seed,,,,d4eadac7-c7bb-ab9a-580e-693f553dc3d4,
0e3e06eb-df1c-1a9b-8794-8fe1a72d36bd,261516.0,USA,California,San Francisco,series_a,5000000.0,,2.0,28fa9524-1d96-4636-a9b5-21d522909b94,"1787528e-7bd3-a500-ba86-ac55205e7e21,fb2f8884-ec07-895a-48d7-d9a9d4d7175c"
e4a76393-8aa3-967d-8f30-cc1c1965e871,229892.0,USA,North Carolina,Asheville,angel,1400000.0,,,8cb4cb47-aeb5-fb93-b9cb-21898d6e0802,
b73502bb-8ae1-24a4-c547-3f060a5d18b3,125864.0,USA,Arizona,Scottsdale,seed,250000.0,,2.0,d82f236e-d98c-fe52-7921-cdd7b9f086be,
40d9450f-09bb-9cde-6034-85d5571f46ab,272970.0,USA,California,San Francisco,seed,10000.0,,,ae7f4749-2a25-3229-2d91-d8628f7da0ad,
225ce10a-b948-63c5-6889-52e89ecc206b,12941.0,USA,California,Santa Barbara,series_b,13000000.0,,2.0,a87556b5-f34d-bc44-3a99-54cf2681602f,"fe2d1e8b-f607-3c9f-fad7-98fb8412f77e,60b5dade-24ed-84b0-99e2-1ecda554a1ab"
78a592c4-0ec3-afe7-9fc0-000cfb81559d,366182.0,USA,California,Mountain View,series_a,2000000.0,,1.0,6cd34f9e-818f-7b3f-14e8-e4c23f9a3fe4,70f7410d-2b5d-f0fd-b85b-f45d06fb54cc
c854486d-d8b9-9645-acae-828411517652,41105.0,CAN,Ontario,Toronto,series_a,6356376.0,,2.0,57123624-f6b3-4777-69ee-96615ad897ca,1933bfff-95b4-d315-fc0b-c37ce7839775
12c0b2a7-2352-3785-3052-82b20ff4119c,41461.0,CAN,Ontario,Toronto,series_a,1500000.0,,1.0,57123624-f6b3-4777-69ee-96615ad897ca,6d3856e0-28db-ae63-ad92-1ea6feb54b0b
b693b279-51bf-6277-29bb-549604c76a8e,351832.0,USA,California,Mountain View,series_a,4100000.0,,2.0,74cb3b75-d275-c788-9368-900371a93fa3,dfaa3a37-cfff-3879-7217-240a40de8452
7972071c-5d21-ca02-3992-56ba9b1280f2,242777.0,USA,California,Emeryville,series_a,7100000.0,,2.0,1369c9f9-ff6f-83ab-4043-3a2d7e4b2f47,
8ea2a51a-740a-20b6-e0dc-51b1b555bcfc,248252.0,USA,California,Menlo Park,series_a,2100000.0,,4.0,a4f2e428-c369-152a-c5da-6a55ad68c9ac,
d7c91505-e265-18d7-3857-531ae52932b3,106170.0,USA,New York,New York,series_a,3100000.0,,,71f83ef4-e8db-9560-6278-f792ff00a27e,
deeb5e8d-83a1-da4e-3042-d949c9605fc6,133539.0,USA,California,San Rafael,series_a,4000000.0,,1.0,26ed97e0-d09d-7c8d-f0c7-bce97d07c5b8,2aa7ea81-a9fc-56fd-f65a-b5ee2155165a
c82a4513-94ae-ef80-874b-ae243799e0c5,353396.0,USA,California,San Mateo,series_a,6600000.0,,2.0,db11ed9d-a65b-31e6-cc88-830c5745631a,
5ef40d9b-8d2c-64e4-e027-42719f025fd2,233388.0,USA,California,San Mateo,series_a,5500000.0,,1.0,db11ed9d-a65b-31e6-cc88-830c5745631a,4ab1b039-d9ce-f96a-06e7-f737e37eee08
e8411b27-7adf-9248-5774-475fa41e894f,330528.0,USA,California,Mountain View,series_d,20000000.0,,4.0,65220fe6-d817-f26a-7fb8-46b146fb9e99,449f82bf-b220-87e0-41c9-ef5160013834
2dec26ba-f099-e647-0cd7-db0578f1c055,214166.0,USA,California,San Jose,series_c,15000000.0,,6.0,689e7a3a-7f22-a59e-704d-fe8da8c9e505,5ffe727e-0b6f-aa7b-7831-39e8c56fbba4
1a01ed07-37e5-9eab-c8ac-48f741a72ee0,297371.0,USA,California,San Jose,series_d,30000000.0,,7.0,689e7a3a-7f22-a59e-704d-fe8da8c9e505,"220f299b-9faf-900f-7cde-0a73a64dc3ad,e2661cb5-5142-527e-0e0d-39372a0a1142"
822ae8ad-6e8c-44a1-6418-d040408f9ff6,352296.0,USA,Massachusetts,Billerica,series_c,8000000.0,,2.0,5cae3bfc-930e-8055-71d8-d60c773f69af,
e47c3479-1c5f-d6c8-8c73-93100124cd2d,114476.0,USA,New York,New York,series_a,5000000.0,,1.0,1221901f-82e8-9556-b9e9-25aba457770d,add1bcfe-41e3-7828-253b-d7c8694ed4ca
65651df6-0f0e-54db-556a-22b2faf41752,160156.0,USA,New York,New York,series_a,2000000.0,,,ce45f8d3-52b7-80ad-6e97-d86da08e888b,
5d6c6bc8-847c-b56e-8758-0586c9904874,170096.0,USA,California,San Mateo,series_a,2700000.0,,,c4bc3ab7-23ac-db07-6021-ca8ed3dc2b3f,
0d5bcd48-8812-1542-03c9-03850d5f95d6,357909.0,USA,California,San Francisco,series_b,8000000.0,,4.0,dc93bf94-d334-af5c-12e8-dfaed04cbe25,db9a455c-d51e-350a-d402-87bd0b1d46a5
49b34df0-a712-d3b7-3c55-8f1e248821aa,217224.0,USA,California,San Jose,series_c,22000000.0,,5.0,aedbbca9-f677-140d-3068-48f3d8de1f2d,ef22de73-c947-84e6-a0a9-68a53be79a9e
e6e2dde6-3803-30ff-a561-246221a000be,268984.0,DNK,Hovedstaden,Copenhagen,angel,350000.0,,,1a817043-66eb-2de3-a024-feff90f65b13,
a3df0815-bd35-4300-16a3-199956c2f1f2,349737.0,USA,California,Scotts Valley,series_a,3000000.0,,1.0,7677b66a-fb98-a383-9ab3-69dd90b2b584,
4fa0682b-ece2-8147-b1fa-7744afe952d1,335392.0,USA,California,Scotts Valley,series_b,1500000.0,,1.0,7677b66a-fb98-a383-9ab3-69dd90b2b584,
2f5e8ae9-7623-1e59-448f-93ca36b7bd45,155706.0,NLD,Noord-Holland,Amsterdam,seed,500000.0,,,78c3f032-cf6d-5ed4-42f0-9a5cd9ff6f46,
a1f67cc0-fcc3-dc1d-e2e7-ae9013ab2a09,148373.0,CAN,British Columbia,Vancouver,series_a,1108168.0,,,e045b1e7-64e3-3647-be0f-8a91a1c67ccf,
ee8fbf05-dc47-c25c-4f76-ecc4b051d03e,354809.0,ESP,Catalonia,Barcelona,seed,15000.0,,,943e550b-daef-9965-964d-147bc95b09fa,
827b6d06-98d9-0589-edc9-58cd866438d8,94931.0,USA,California,San Francisco,seed,250000.0,,3.0,f6f494f9-904b-1985-e682-4735cb40bb20,
3564e1b7-319b-c0ce-2bd1-bea052b36567,113125.0,USA,Tennessee,Chattanooga,angel,4100000.0,,,a5e2c2ba-20e9-fbe7-7839-9ef7eb3221d4,
0a475ce9-b026-3a57-55a8-5a969af410f6,201602.0,USA,Tennessee,Chattanooga,seed,500000.0,,,a5e2c2ba-20e9-fbe7-7839-9ef7eb3221d4,
0e5967d9-133a-a940-8c10-443aed97d429,275511.0,USA,New Jersey,Mount Laurel,series_b,4000000.0,,2.0,c4a7a6d2-68c4-b852-0c07-a57e1161e884,
d0c51b42-c0fa-01c7-f099-db492f8f95c0,241400.0,USA,California,San Mateo,series_b,12000000.0,,4.0,d0dd8c0e-c054-40f9-8d44-301ec48b620c,"4a4f6a1a-40ec-50f9-a928-8f7087e973c3,d0d4753a-45f2-0394-cfad-73eb99c6be2a"
3f3bf83a-1036-ffb3-0da2-2510f1f77299,243906.0,USA,California,San Francisco,angel,1000000.0,,,fae4a935-42d6-fa5f-180d-7bb9928b5daa,
5887dafc-77ac-3d90-e7b8-513d4d8d802c,318850.0,USA,New York,New York,series_b,4500000.0,,2.0,9f1be266-fd44-e9a5-6215-c8fc40626a2a,"18019029-7c3e-8476-c4f3-9216298db9e1,b5d0d7dd-cfc2-4c56-9ed4-847db73f8cee"
2497df48-cc1a-818f-e046-51a11bfc4c35,231064.0,USA,Georgia,Atlanta,angel,,,,07ae7725-4d0d-cd43-51d4-bdf38ff3109d,
bcda4594-18ce-2d95-9a30-148ff1addfed,354837.0,USA,New York,New York,angel,350000.0,,2.0,82d99bb9-1178-9c64-b2a4-d0403104c80b,
26532794-674f-c7b9-5e19-c7089889ebec,253006.0,USA,California,San Francisco,series_b,6250000.0,,3.0,6793b2f2-ec90-f600-043f-eaf202626e91,3213cd7d-06e0-3ecb-3359-29aa8deddfa6
7dd69e32-8f4c-2a4a-5b5c-2bfd40b0f7c2,145368.0,USA,New Jersey,Edison,private_equity,56000000.0,,1.0,05a26081-7970-12bc-6b95-2e5be775c81b,9d8eed8f-9e6b-a882-35fd-671a7e034f42
3e60b71d-d4c0-cdb4-fac4-d1bd7515e813,359492.0,USA,California,San Jose,series_a,3000000.0,,1.0,9153876c-9caf-8b90-7fa6-78bb26eff7e1,
cad7a82c-9b6e-b628-53c1-37d24bab92ff,146373.0,USA,Texas,Austin,series_b,5000000.0,,3.0,8d139b72-f0e9-ab99-f40d-ce0b9b606b66,252ff857-53bf-9f63-c1cb-fdddeb34712c
2f41fcb1-b4b2-eb5a-f845-b395072e29d8,201125.0,USA,New York,New York,series_a,2000000.0,,3.0,f2c7e94d-2fbf-12d6-5f23-9b0120123988,
bc068f05-3507-4ea7-d8a9-ca1bcfd325a8,257110.0,CAN,British Columbia,Vancouver,seed,250000.0,,,505bf3b4-0d13-796b-9785-17a5ca74faeb,
2eedfc20-c8e5-9624-1048-47c088537fef,216903.0,USA,Washington,Bainbridge Island,seed,600000.0,,2.0,78925eb2-3bde-e754-3c15-40b8872191da,
5cf8dcc5-adc5-7ea9-0690-4f7fdb7fdc7e,73945.0,USA,California,Palo Alto,angel,3000000.0,,8.0,21b16b6f-0f9c-59dd-7a97-432c4f38ca49,
667ccc5c-9404-097e-7157-40969cb4265c,116326.0,USA,California,Cupertino,series_a,3200000.0,,4.0,74b8f98d-af23-5196-71d3-2bffd8427944,
4fc7824f-db92-87e8-3f0f-2cdc9070cc71,280625.0,USA,California,Cupertino,series_b,10500000.0,,2.0,74b8f98d-af23-5196-71d3-2bffd8427944,7a42b564-4bb6-5864-6cdb-a0100008f3b3
a41c54ab-7dfc-1a8b-0058-947953f779a0,214433.0,USA,Massachusetts,Lowell,series_f,45000000.0,,10.0,b928c873-46ec-d20a-c17e-7ac2ee3398ed,"30bcdd65-41ce-122b-8ef3-52a187ed4bf9,78aa3ea0-33f7-9677-33dc-b5491cb7f0cc,47b84763-9727-7cdf-b194-2742e3963147,eb9ce478-e454-486d-9d1e-a4c53e655bdb"
f1d705ae-2dcd-4f32-6f63-0ed73e7ed908,217978.0,BEL,Limburg,Mechelen-bovelingen,series_b,6993512.0,,3.0,9a74d3a3-96e8-76cb-74ee-a47283a71f6a,
b5f4afb4-7135-fc61-d910-9fd030c0e2b8,154304.0,BEL,Limburg,Mechelen-bovelingen,series_d,10000000.0,,1.0,9a74d3a3-96e8-76cb-74ee-a47283a71f6a,7e3c6bff-b982-8d47-5560-4e8c73639a68
99b37c39-5b82-f88c-384a-0a5a2171c502,150115.0,BEL,Limburg,Mechelen-bovelingen,series_unknown,8270000.0,,4.0,9a74d3a3-96e8-76cb-74ee-a47283a71f6a,
83887dec-1da4-9073-2a97-1325a41479b3,159741.0,BEL,Limburg,Mechelen-bovelingen,series_a,1580953.0,,1.0,9a74d3a3-96e8-76cb-74ee-a47283a71f6a,df6d5cfe-4f50-49c9-e7fe-74e90863062b
0420a388-fc6c-1610-1185-2a8a643823a1,337660.0,BEL,Limburg,Mechelen-bovelingen,series_c,7785359.0,,1.0,9a74d3a3-96e8-76cb-74ee-a47283a71f6a,28a8baf0-2ffa-1592-4709-ca4fd4d0ae43
b3cecf80-add9-77c3-a47c-3365ffacc828,201021.0,BEL,Oost-Vlaanderen,Ghent,series_a,1392106.0,,2.0,705d3a7e-b51f-4273-b598-2127c064c605,
881035dd-afca-62ae-3450-edd620943725,171091.0,USA,California,Santa Monica,series_a,4153062.0,,,650abee6-987c-2322-30da-f8bca3f2a0ab,
b8b4c4e4-0276-49d6-fae2-32acdbca3e6b,160685.0,USA,California,Santa Monica,series_b,6500000.0,,1.0,650abee6-987c-2322-30da-f8bca3f2a0ab,ec7458dd-1133-f7b0-8691-ec549fd4bcf8
b994a4ea-5f35-4894-b145-50d81b80c0dc,232591.0,USA,Washington,Seattle,seed,,,1.0,52a06969-4c76-fc34-7edf-81494227c699,
