company_name,status,num_funding_rounds,total_funding_usd,founded_on,employee_count,cat_pca_0,cat_pca_1,cat_pca_2,cat_pca_3,cat_pca_4,fd_rd_latest_investment,fd_rd_investment_type_series_unknown,fd_rd_investment_type_grant,fd_rd_investment_type_debt_financing,fd_rd_investment_type_pre_seed,fd_rd_investment_type_post_ipo_equity,fd_rd_investment_type_convertible_note,fd_rd_investment_type_equity_crowdfunding,fd_rd_investment_type_private_equity,fd_rd_investment_type_undisclosed,fd_rd_investment_type_post_ipo_debt,fd_rd_investment_type_corporate_round,fd_rd_investment_type_product_crowdfunding,fd_rd_investment_type_non_equity_assistance,fd_rd_investment_type_initial_coin_offering,fd_rd_investment_type_secondary_market,fd_rd_investment_type_post_ipo_secondary,fd_rd_num_invested_by_top_100,event_count,job_duration,gender_male,gender_female,degree_type,subject_Business,subject_STEM,subject_Arts_SoSc,num_exec,first_fund_raised,first_fund_post_money,first_fund_investor_count,has_parent,continent_NA,continent_EU,continent_AS,continent_SA,continent_AF,continent_OC,country_code_USA,country_code_GBR,country_code_IND,country_code_CHN,country_code_CAN,country_code_SGP,country_code_AUS,country_code_DEU,country_code_BRA,country_code_CHE,country_code_ESP,country_code_FRA,country_code_NLD,country_code_HKG,country_code_ISR,country_code_KOR,country_code_SWE,country_code_JPN,country_code_MEX,country_code_IDN,city_London,city_New York,city_San Francisco,city_Singapore,city_Toronto,city_Beijing,city_Mumbai,city_Los Angeles,city_Chicago,city_Sydney,city_Paris,city_São Paulo,city_Tokyo,city_Berlin,city_Boston,city_Stockholm,city_Shanghai,city_Tel Aviv,city_Amsterdam,city_Madrid,status_operating,status_exited,status_closed,has_acquisitions,has_ipo,org_uuid,average_change_in_funds,average_momentum,latest_momentum
CDRX,operating,4.0,19000000.0,3.0767,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9233,0.75,0.25,1.0,0.75,0.0,0.0,4.0,4000000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ffeb0572-77a3-471f-a69a-8bc8e1ea6af3,1.1578947368421053,1.542420057069542,1.5424200570695419
WealthArc,operating,4.0,1531145.0,7.0795,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.7589,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1500000.0,9200000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4ff41bca-a304-8cf2-3294-54b983556328,1.203268521000001,3.5506647568973113,2.7126343215556266
High Fidelity,operating,5.0,72900000.0,7.8329,11-50,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,68.4959,0.5,0.5,0.4166666666666667,0.08333333333333333,0.25,0.25,12.0,2400000.0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,018ac11f-c73a-c52d-9711-99aea3964705,0.6057206508334328,0.499546604631294,0.05437102241989115
Evolve Credit,operating,2.0,325000.0,2.0767,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,1.0,0.0,0.0,0.0,0.0,0.0,2.0,325000.0,2657000.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c259e2fd-ddc2-4600-977a-ef6a07e28740,-1.6923076923076923,-3.3570872690095066,-3.3570872690095066
OffGridBox,operating,5.0,2105000.0,4.2986,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3562,1.0,0.0,1.1428571428571428,0.7142857142857143,0.42857142857142855,0.2857142857142857,7.0,2005000.0,0.0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,301f695f-6a85-1079-a889-e8fb4aeb7699,0.5641025641025641,1.579950454290645,6.029304412603741
Kashing,operating,4.0,2349591.0,6.8521,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.063,0.8,0.2,0.6,0.2,0.0,0.2,5.0,2349593.0,4965855.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2cb74198-31cc-31f2-9bc1-265bbbe8b436,0.4925671740949267,0.5648230064656957,0.6698785285178326
Change Finance,operating,4.0,2681539.0,5.0795,unknown,1.0000000000000004,6.220398206398767e-22,-1.2176098616780567e-21,-2.0162527430980046e-24,5.351632381019344e-27,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1904039.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e9226d9c-dabb-48fe-9953-0aa6aa85af7d,0.4980386305616286,0.29672245716899426,0.3401514984843754
Investory,operating,4.0,1242151.0,4.663,1-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.9014,1.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,7.0,1242151.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0589f9df-06ee-4a59-ab62-75da8199f37f,0.22921647018770655,0.18263197661898872,-0.7230348927773284
Kredico,operating,2.0,205000.0,6.0795,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,1.0,0.0,0.0,0.0,0.0,0.0,2.0,205000.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10ed093b-ca48-c4e3-f0e0-f034935867ed,-0.24390243902439024,-0.24390243902439024,-0.24390243902439024
HintMD,operating,7.0,30879977.0,6.4986,11-50,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1562,0.625,0.375,0.25,0.0,0.125,0.0,8.0,3400000.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ceea4daf-4394-996a-8998-52a567acf767,0.7504342266577927,1.2468101915942118,3.2819166393173633
Thimble,operating,3.0,28900000.0,6.0795,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9178,1.0,0.0,1.0,0.16666666666666666,0.0,0.5,6.0,6900000.0,0.0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,032ebace-20d6-c7a8-5e4b-2117c3f3c789,0.8967806173249253,0.5133298836034267,0.34727045422975406
Jirnexu,operating,6.0,37000000.0,9.0822,101-250,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7288,1.0,0.0,0.25,0.0,0.25,0.0,8.0,1500000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0ff29fb1-3fcc-4607-b0b4-c34cf51983de,0.007885304659498216,-0.4508190681382669,-1.3320900492873324
Finitive,operating,2.0,8000000.0,4.0767,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0027,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6000000.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18c7d632-e63b-42d0-ad05-a7b27d0ce05f,-1.0,-1.9837333862328903,-1.9837333862328903
Inhot,operating,4.0,41833595.0,9.8959,51-100,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481552.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,05af8161-d140-4423-a36c-83536b20a9e6,0.4788025518089897,0.29686220121706025,0.645932021857426
TESSA,operating,2.0,450000.0,1.8959,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0904,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,3.0,450000.0,5150000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7016f282-7ea5-44f0-ba26-a9b1a7dad6de,1.7333333333333334,2.3006813556322454,2.300681355632245
Coinsetter,acquired,4.0,3052975.0,9.0822,11-50,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1589,1.0,0.0,0.5,0.5,0.0,0.0,4.0,500000.0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,803f49af-9ddf-d17f-5eea-4735e34c3449,0.433107219914768,0.5769696534681069,1.1716422282247132
Rokfin,operating,2.0,1200000.0,3.0767,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1200000.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96371d12-db6a-45b1-8c01-4f857a7890cc,1.3333333333333333,1.0625863351397302,1.0625863351397302
Weavr,operating,2.0,4644052.0,2.2082,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0795,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4644052.0,0.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8b23038e-d05f-4d37-8d8f-0d380c0faf74,1.4452671933905994,1.918326511004247,1.9183265110042467
Grove,acquired,3.0,10100000.0,6.0795,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.6712,0.75,0.25,0.25,0.0,0.25,0.0,4.0,2100000.0,0.0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0816a3a5-831b-747e-cb9d-f6cf31fd5d44,1.1683168316831682,1.1683168316831682,1.1683168316831682
HumansFirst,operating,3.0,750000.0,7.0795,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9808,1.0,0.0,0.6,0.0,0.8,0.0,5.0,750000.0,10700000.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6396356d-3b87-f2d3-03c3-4ff33d30c298,0.1282051282051282,0.6160096467700713,1.7697548889478805
Cloud Lending,acquired,7.0,32149995.0,9.0822,101-250,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,125.3945,0.88,0.12,0.76,0.28,0.32,0.12,25.0,0.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,a0eb2584-fd98-b779-1a91-fceb386e9244,0.8802219636857274,0.5119998469031152,1.0986542535064214
Yolo Insurance,operating,2.0,6893586.0,4.0767,1-10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9041,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1176007.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2802b9b2-5772-4954-ba1e-dfa7b6fad482,1.317622497202472,1.0569729642246688,1.0569729642246688
LISNR,operating,11.0,29380000.0,8.9178,11-50,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,150.5726,0.8387096774193549,0.16129032258064516,0.7741935483870968,0.41935483870967744,0.25806451612903225,0.12903225806451613,31.0,1700000.0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ff4829e4-1c78-f261-f652-8b81b10fc2de,0.6470871804579256,0.6724758317430726,0.0
uno,operating,4.0,46099127.0,6.0795,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5945,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,3.0,4860220.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,317de39c-8357-5f09-7a81-83d9d755e9fa,0.0998371211096859,2.4569947986782936,-1.0066795230642152
Tugende,operating,7.0,30480000.0,8.0795,101-250,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5014,0.75,0.25,0.5,0.0,0.0,0.5,4.0,1080000.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00bc723c-1c74-222c-2dc3-2d91cdfd4d00,0.4239474786833017,0.2973693478744596,0.7130506087669573
FIDEL API,operating,4.0,20630000.0,7.9836,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9123,1.0,0.0,0.8,0.4,0.0,0.0,5.0,2330000.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ab6c8040-4213-e968-3ddd-4441a47bf225,0.9943409247757072,0.3918908755293711,-0.12641106349627718
Bederr,operating,5.0,315000.0,5.0274,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.1973,1.0,0.0,0.4,0.4,0.0,0.0,5.0,230000.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4c09d716-7a88-d5b6-9115-ed06c6db4085,0.3768115942028985,0.25104351345850257,-0.3529411764705881
Nowsta,operating,6.0,13590000.0,7.0795,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.8986,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3000000.0,0.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,07963578-76e7-124a-c3a6-0db26a564973,0.4781148907678714,0.3546256711465405,0.8519044056768795
Blockdaemon,operating,10.0,11630000.0,4.0767,11-50,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,28.7315,0.8333333333333334,0.16666666666666666,1.0,0.5,0.16666666666666666,0.0,6.0,6130000.0,0.0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8adc3690-cb4e-4420-9344-15b35808892e,0.21441220074897105,-1.3791997371937808,-6.365649906695272
BusyKid,operating,5.0,2719794.0,10.0822,1-10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8082,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2248000.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b7e3b497-ef4a-4bef-950b-da73e6e112df,0.3226677752507838,0.5536930475122704,0.7977662544874348
bnc10,operating,3.0,1865040.0,3.0767,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2493,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1115138.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b513cabc-63ef-4549-92af-2822afc82764,-0.3916655943036074,-0.5217338408200446,-0.5217338408200446
Shandong Hi-Speed Financial Services,operating,2.0,2046698.0,7.1014,unknown,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485467.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,f9ac4880-64d2-48bb-a7cc-8afef68cada1,1.0512190855710026,0.3817894550631956,0.3817894550631956
The Financial Gym,operating,2.0,8051467.0,6.0795,51-100,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.4959,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2051467.0,0.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3e30b903-d69a-46db-a8a0-01f5113af563,0.9808232462481682,0.4360377195021642,0.4360377195021642
BrightPlan,operating,2.0,1700000.0,5.0795,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3644,0.9,0.1,0.5,0.0,0.2,0.1,10.0,1700000.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,582dea18-7bf2-49e2-85ab-fdd6700b6058,-0.5882352941176471,-2.3595479106203183,-2.3595479106203183
MiFinanzas,operating,2.0,610000.0,4.2027,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0877,0.6,0.4,0.4,0.2,0.2,0.0,5.0,610000.0,2930000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e5539b75-75f9-4054-ba7d-9bcd3ab406db,1.278688524590164,1.709705207367514,1.7097052073675139
Fintual,operating,3.0,920000.0,4.7479,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.6712,1.0,0.0,0.0,0.0,0.0,0.0,4.0,920000.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3de93139-78cc-441d-8853-50b695fbeb87,-1.4782608695652173,-1.9762845849802373,-1.9762845849802375
OpenFin,operating,9.0,47012879.0,10.4493,51-100,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,104.5918,0.8888888888888888,0.1111111111111111,0.5,0.05555555555555555,0.2777777777777778,0.0,18.0,3012879.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ff597c1e-3be5-6e93-6f43-12059fdded59,0.32446878224803577,0.05629173341397602,0.8137642408742161
Paytime,operating,2.0,1343101.0,6.3836,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1343100.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83e4388d-512b-df5f-faa7-70e8b9b45ad1,1.2358871267962177,1.2325592169105593,1.2325592169105593
TradeWindow,operating,2.0,6284153.0,2.1562,51-100,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1759743.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81427e83-ce9f-4c35-ad9b-29e2b68edc64,0.8798853242433785,0.8774285243751282,0.8774285243751282
